"Team","X","Opponent","Date","Game.ID","Off.Plays","Off.Tot.Yds","Off.Tot.Avg","Off.Pass","Off.Rush","Off.Pen","Off.Tot","Off.Fum","Off.Tot.TD","Off.Pass.Att","Off.Cmp","Off.Pct","Off.Pass.Yds","Off.Pass.Avg","Off.Pass.TD","Off.Int","Off.Rush.Att","Off.Rush.Yds","Off.Rush.Avg","Off.Rush.TD","Off.X.2PM","Off.X.2PM.Pass","Off.X.2PM.Rush","Off.Points","Off.FGA","Off.FGM","Off.XPA","Off.XPM","Off.X3rdDown..Attempts","Off.X3rdDown..Conversions","Off.X3rdDown..Conversion..","Off.X4thDown..Attempts","Off.X4thDown..Conversions","Off.X4thDown..Conversion..","Off.RedZone..Attempts","Off.RedZone..Scores","Off.RedZone..Score..","Off.RedZone..TD","Off.RedZone..TD..","Off.RedZone..FG","Off.RedZone..FG..","Off.FGF","Off.FG.","Off.XPF","Off.XP.","Off.Incmp","Off.X3rdDown..Failed","Off.Tot.TO","Off.Points.Team","Off.Pass.Pts","Off.Rush.Pts","Off.Kicking.Pts","Off.ST.KickRet.Ret","Off.ST.KickRet.Yds","Off.ST.KickRet.Avg","Off.ST.KickRet.TD","Off.ST.PuntRet.Ret","Off.ST.PuntRet.Yds","Off.ST.PuntRet.Avg","Off.ST.PuntRet.TD","Off.ST.Punting.Punts","Off.ST.Punting.Yds","Off.ST.Punting.Avg","Off.ST.Kickoff.No","Off.ST.Kickoff.Yds","Off.ST.Kickoff.Avg","Off.ST.Kickoff.Touchbacks","Off.ST.Kickoff.Touchbacks..","Off.ST.Kickoff.OutOfBounds","Off.ST.Kickoff.Onside","Off.ST.Tot.TO","Off.ST.Return.TD","Off.ST.Return.Points","Off.ST.Return.Yds","Off.ST.Return.Ret","Off.ST.Return.Avg","Def.FGR.TD","Def.Sfty","Def.QB.Hurries","Def.KicksPunts.Blocked","Def.Points.Team","Def.Tackles.Solo","Def.Tackles.Ast","Def.Tackles.Tot","Def.Tackles.Loss","Def.Tackles.Sk","Def.Int.Int","Def.Int.Yds","Def.Int.Avg","Def.Int.TD","Def.Int.PD","Def.Fumbles.FR","Def.Fumbles.Yds","Def.Fumbles.TD","Def.Fumbles.FF","Def.Tot.Yds","Def.Tot.TD","Def.Tot.Pts","Def.Tot.TO","Def.ST.KicksPunts.Blocked","Def.ST.Fumbles.TD","Def.ST.Receiving.TD","Def.ST.Receiving.Pts","Off_w_ST.Tot.TO","Off_w_ST.Fum","Off_w_ST.Int","Def_w_ST.Tot.Fumbles.TD","Off.X4thDown..Failed","Off_w_ST.Plays","Off_w_ST.Yds","Off_w_ST.Yds.Avg","Off_w_ST.Pts","Off_w_ST.TD","Def_w_ST.TD","Def_w_ST.Pts","Def_w_ST.Yds","Off.Minus.Def.Points.Margin","Off_w_ST.Minus.Def_w_ST.Points.Margin","Off.Minus.Def.Yds.Margin","Off_w_ST.Minus.Def_w_ST.Yds.Margin","Off.Minus.Def.TD.Margin","Off_w_ST.Minus.Def_w_ST.TD.Margin","Off_w_ST.TD.TO.Diff","Off_w_ST.Tot.TO.NonScoring","Off.TD.FR.by.Off","No.Possessions","No.Empty.Possessions","No.Scoring.Possessions","No.Negative.Possessions","Homefield"
"Non-Major","@","Texas Christian","2016-09-03",832,87,662,7.6,22,11,2,35,NA,7,50,33,66,439,8.8,2,2,37,223,6.03,5,0,0,0,53,1,1,8,8,15,11,73.33,0,0,0,8,6,75,5,62.5,1,12.5,0,1,0,1,17,4,NA,59,12,30,11,4,64,16,0,3,92,30.67,1,3,126,42,10,603,60.3,3,30,0,0,NA,1,6,156,7,22.2857142857143,0,0,NA,NA,59,NA,NA,NA,NA,NA,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,0,2,0,0,94,818,8.70212765957447,59,8,0,0,NA,NA,59,NA,NA,NA,8,6,2,0,14,5,9,0,"@"
"Non-Major","@","Texas Tech","2016-09-03",838,99,758,7.7,25,11,1,37,NA,9,71,48,67.6,633,8.9,5,1,28,125,4.46,4,0,0,0,69,2,2,9,9,15,7,46.67,1,0,0,9,9,100,7,77.78,2,22.22,0,1,0,1,23,8,NA,69,30,24,15,2,42,21,0,4,75,18.75,0,5,163,32.6,12,765,63.75,5,41.67,0,0,NA,0,0,117,6,19.5,0,0,NA,NA,69,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,0,1,105,875,8.33333333333333,69,9,0,0,NA,NA,69,NA,NA,NA,9,8,1,0,18,7,11,0,"@"
"Non-Major","@","Texas-San Antonio","2016-09-03",844,67,449,6.7,12,7,1,20,NA,4,33,22,66.7,287,8.7,2,1,34,162,4.76,2,1,1,0,26,0,0,2,0,13,6,46.15,1,1,100,4,3,75,3,75,0,0,0,0,2,0,11,7,NA,26,14,12,0,2,49,24.5,0,7,20,2.86,0,5,174,34.8,5,309,61.8,3,60,0,0,NA,0,0,69,9,7.66666666666667,0,0,NA,NA,26,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,4,3,1,0,0,76,518,6.81578947368421,26,4,0,0,NA,NA,26,NA,NA,NA,4,0,4,0,13,9,4,0,"@"
"Non-Major","@","Troy","2016-09-03",848,79,706,8.9,11,18,0,29,NA,8,36,29,80.6,323,9,3,0,43,383,8.91,5,0,0,0,57,1,1,7,6,11,7,63.64,1,0,0,3,3,100,3,100,0,0,0,1,1,0.857142857142857,7,4,NA,57,18,30,9,3,78,26,0,2,30,15,0,2,89,44.5,9,568,63.11,2,22.22,0,0,NA,0,0,108,5,21.6,0,0,NA,NA,57,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,0,0,1,84,814,9.69047619047619,57,8,0,0,NA,NA,57,NA,NA,NA,8,7,1,0,13,4,9,0,"@"
"Non-Major","@","Virginia","2016-09-03",863,55,302,5.5,12,5,2,19,NA,3,34,26,76.5,264,7.8,3,1,21,38,1.81,0,0,0,0,20,0,0,2,2,9,2,22.22,3,2,66.67,3,2,66.67,2,66.67,0,0,0,0,0,1,8,7,NA,20,18,0,2,7,121,17.29,0,2,11,5.5,0,3,140,46.67,3,159,53,1,33.33,0,1,NA,0,0,132,9,14.6666666666667,0,0,NA,NA,20,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,4,3,1,0,1,64,434,6.78125,20,3,0,0,NA,NA,20,NA,NA,NA,3,-1,4,0,11,8,3,0,"@"
"Non-Major","@","Virginia Tech","2016-09-03",861,89,458,5.1,15,8,1,24,NA,4,41,25,61,252,6.1,4,0,48,206,4.29,0,0,0,0,34,3,2,4,4,20,10,50,1,1,100,6,5,83.33,3,50,2,33.33,1,0.666666666666667,0,1,16,10,NA,36,24,0,10,2,61,30.5,0,5,16,3.2,0,5,195,39,7,455,65,7,100,0,0,NA,0,0,77,7,11,0,0,NA,NA,36,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,4,4,0,1,0,96,535,5.57291666666667,34,4,1,6,NA,NA,28,NA,NA,NA,3,0,3,0,16,10,6,1,"@"
"Non-Major","@","Washington State","2016-09-03",866,77,515,6.7,23,5,4,32,NA,6,52,41,78.8,418,8,4,1,25,97,3.88,2,0,0,0,42,1,0,6,6,12,7,58.33,0,0,0,5,4,80,4,80,0,0,1,0,0,1,11,5,NA,42,24,12,6,6,122,20.33,0,1,14,14,0,4,179,44.75,6,389,64.83,5,83.33,0,1,NA,0,0,136,7,19.4285714285714,0,0,NA,NA,42,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,0,0,84,651,7.75,42,6,0,0,NA,NA,42,NA,NA,NA,6,5,1,0,12,6,6,0,"@"
"Non-Major","@","Old Dominion","2016-09-04",742,67,464,6.9,9,9,2,20,NA,6,29,14,48.3,253,8.7,4,0,38,211,5.55,2,0,0,0,46,2,1,7,7,13,4,30.77,2,1,50,5,3,60,2,40,1,20,1,0.5,0,1,15,9,NA,54,24,12,10,4,109,27.25,0,4,101,25.25,0,5,181,36.2,9,475,52.78,0,0,0,0,NA,0,0,210,8,26.25,0,0,NA,NA,54,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,0,0,1,75,674,8.98666666666667,46,6,0,0,NA,NA,46,NA,NA,NA,6,5,1,0,15,8,7,0,"@"
"Non-Major","@","Arizona","2016-09-10",66,77,445,5.8,8,11,2,21,NA,4,30,15,50,223,7.4,1,0,47,222,4.72,3,0,0,0,31,1,1,4,4,15,5,33.33,4,1,25,4,3,75,2,50,1,25,0,1,0,1,15,10,NA,31,6,18,7,4,39,9.75,0,3,28,9.33,0,4,192,48,6,388,64.67,4,66.67,0,0,NA,0,0,67,7,9.57142857142857,0,0,NA,NA,31,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,3,84,512,6.09523809523809,31,4,0,0,NA,NA,31,NA,NA,NA,4,4,0,0,12,7,5,0,"@"
"Non-Major","@","Bowling Green State","2016-09-10",172,75,417,5.6,12,9,1,22,NA,4,42,24,57.1,327,7.8,3,3,34,88,2.59,1,0,0,0,27,1,0,4,3,15,5,33.33,3,2,66.67,3,2,66.67,2,66.67,0,0,1,0,1,0.75,18,10,NA,27,18,6,3,5,71,14.2,0,3,8,2.67,0,6,290,48.33,5,307,61.4,0,0,0,0,NA,0,0,79,8,9.875,0,0,NA,NA,27,NA,NA,NA,NA,NA,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3,0,3,0,1,83,496,5.97590361445783,27,4,1,6,NA,NA,21,NA,NA,NA,3,1,2,0,15,11,4,1,"@"
"Non-Major","@","Charlotte","2016-09-10",236,69,506,7.3,7,9,2,18,NA,6,34,24,70.6,274,8.1,4,0,35,232,6.63,2,0,0,0,41,0,0,6,5,13,3,23.08,3,2,66.67,6,5,83.33,5,83.33,0,0,0,0,1,0.833333333333333,10,10,NA,47,24,12,5,2,36,18,0,4,17,4.25,0,7,303,43.29,8,472,59,1,12.5,0,0,NA,0,0,53,6,8.83333333333333,0,0,NA,NA,47,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,75,559,7.45333333333333,41,6,0,0,NA,NA,41,NA,NA,NA,6,6,0,0,14,8,6,0,"@"
"Non-Major","@","Colorado","2016-09-10",280,88,597,6.8,13,15,4,32,NA,8,31,22,71,335,10.8,4,0,57,262,4.6,4,0,0,0,56,1,0,8,8,18,11,61.11,2,1,50,8,7,87.5,7,87.5,0,0,1,0,0,1,9,7,NA,56,24,24,8,1,14,14,0,5,30,6,0,4,167,41.75,9,579,64.33,5,55.56,0,0,NA,0,0,44,6,7.33333333333333,0,0,NA,NA,56,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,0,0,1,94,641,6.81914893617021,56,8,0,0,NA,NA,56,NA,NA,NA,8,7,1,0,15,7,8,0,"@"
"Non-Major","@","Florida State","2016-09-10",349,71,438,6.2,11,13,2,26,NA,6,35,26,74.3,269,7.7,3,1,36,169,4.69,3,0,0,0,46,1,1,7,7,11,8,72.73,0,0,0,3,3,100,3,100,0,0,0,1,0,1,9,3,NA,52,18,18,10,2,17,8.5,0,1,89,89,1,2,102,51,10,650,65,6,60,0,0,NA,1,6,106,3,35.3333333333333,0,1,NA,NA,52,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,0,0,74,544,7.35135135135135,52,7,0,0,NA,NA,52,NA,NA,NA,7,6,1,0,12,4,8,1,"@"
"Non-Major","@","Fresno State","2016-09-10",370,85,474,5.6,14,13,0,27,NA,4,42,22,52.4,274,6.5,2,1,43,200,4.65,2,0,0,0,31,1,1,4,4,17,7,41.18,0,0,0,5,5,100,4,80,1,20,0,1,0,1,20,10,NA,31,12,12,7,0,0,0,0,6,19,3.17,0,8,286,35.75,6,386,64.33,3,50,0,0,NA,0,0,19,6,3.16666666666667,0,0,NA,NA,31,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,1,1,0,0,91,493,5.41758241758242,31,4,0,0,NA,NA,31,NA,NA,NA,4,2,2,0,15,10,5,0,"@"
"Non-Major","@","Georgia","2016-09-10",406,62,373,6,9,8,0,17,NA,2,23,13,56.5,206,9,1,1,39,167,4.28,1,0,0,0,20,3,2,2,2,13,5,38.46,0,0,0,4,3,75,1,25,2,50,1,0.666666666666667,0,1,10,8,NA,26,6,6,8,4,58,14.5,0,2,48,24,0,3,143,47.67,6,388,64.67,4,66.67,0,0,NA,0,0,106,6,17.6666666666667,0,0,NA,NA,26,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3,2,1,0,0,68,479,7.04411764705882,20,2,0,0,NA,NA,20,NA,NA,NA,2,-1,3,0,11,7,4,0,"@"
"Non-Major","@","Georgia Tech","2016-09-10",396,62,444,7.2,3,20,2,25,NA,5,10,5,50,80,8,0,0,52,364,7,5,0,0,0,35,0,0,5,5,8,6,75,1,1,100,6,5,83.33,5,83.33,0,0,0,0,0,1,5,2,NA,35,0,30,5,2,40,20,0,2,23,11.5,0,1,42,42,6,390,65,6,100,0,0,NA,0,0,63,4,15.75,0,0,NA,NA,35,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,2,0,0,0,66,507,7.68181818181818,35,5,0,0,NA,NA,35,NA,NA,NA,5,3,2,0,8,3,5,0,"@"
"Non-Major","@","Hawaii","2016-09-10",416,57,378,6.6,6,9,0,15,NA,6,20,10,50,203,10.2,4,3,37,175,4.73,2,0,0,0,41,0,0,5,5,11,4,36.36,1,1,100,2,2,100,2,100,0,0,0,0,0,1,10,7,NA,41,24,12,5,7,143,20.43,0,1,0,0,0,5,236,47.2,7,413,59,0,0,1,0,NA,0,0,143,8,17.875,0,0,NA,NA,41,NA,NA,NA,NA,NA,3,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3,0,3,0,0,65,521,8.01538461538462,41,6,0,0,NA,NA,41,NA,NA,NA,6,3,3,0,14,8,6,0,"@"
"Non-Major","@","Houston","2016-09-10",425,97,511,5.3,7,17,1,25,NA,6,26,15,57.7,130,5,0,1,71,381,5.37,6,0,0,0,42,2,0,6,6,21,12,57.14,6,4,66.67,9,5,55.56,5,55.56,0,0,2,0,0,1,11,9,NA,42,0,36,6,1,55,55,0,4,14,3.5,0,1,50,50,6,384,64,2,33.33,0,1,NA,0,0,69,5,13.8,0,0,NA,NA,42,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,0,2,102,580,5.68627450980392,42,6,0,0,NA,NA,42,NA,NA,NA,6,5,1,0,12,6,6,0,"@"
"Non-Major","@","Kent State","2016-09-10",508,78,275,3.5,11,4,0,15,NA,4,32,17,53.1,182,5.7,3,1,46,93,2.02,1,0,0,0,36,3,3,3,3,19,5,26.32,0,0,0,5,5,100,4,80,1,20,0,1,0,1,15,14,NA,36,18,6,12,4,95,23.75,0,1,26,26,0,10,336,33.6,4,244,61,0,0,0,0,NA,0,0,121,5,24.2,0,0,NA,NA,36,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,1,1,0,0,83,396,4.7710843373494,36,4,0,0,NA,NA,36,NA,NA,NA,4,2,2,0,19,12,7,0,"@"
"Non-Major","@","Louisiana","2016-09-10",549,61,390,6.4,6,12,2,20,NA,4,21,15,71.4,170,8.1,1,0,40,220,5.5,3,0,0,0,30,1,1,3,3,9,3,33.33,1,0,0,5,5,100,4,80,1,20,0,1,0,1,6,6,NA,30,6,18,6,4,87,21.75,0,2,7,3.5,0,4,146,36.5,6,388,64.67,3,50,0,0,NA,0,0,94,6,15.6666666666667,0,0,NA,NA,30,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,67,484,7.22388059701493,30,4,0,0,NA,NA,30,NA,NA,NA,4,4,0,0,10,5,5,0,"@"
"Non-Major","@","Louisiana State","2016-09-10",524,56,371,6.6,6,11,1,18,NA,4,19,8,42.1,127,6.7,1,1,37,244,6.59,3,0,0,0,28,0,0,5,4,11,7,63.64,0,0,0,4,3,75,3,75,0,0,0,0,1,0.8,11,4,NA,34,6,18,4,4,64,16,0,3,59,19.67,1,4,163,40.75,6,362,60.33,1,16.67,0,0,NA,1,6,123,7,17.5714285714286,0,0,NA,NA,34,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,1,1,0,0,63,494,7.84126984126984,34,5,0,0,NA,NA,34,NA,NA,NA,5,3,2,0,11,6,5,0,"@"
"Non-Major","@","Louisiana Tech","2016-09-10",531,90,727,8.1,24,10,0,34,NA,6,60,41,68.3,518,8.6,5,2,30,209,6.97,1,0,0,0,51,3,3,6,6,15,8,53.33,2,2,100,5,2,40,1,20,1,20,0,1,0,1,19,7,NA,53,30,6,15,5,150,30,0,1,12,12,0,1,40,40,10,636,63.6,4,40,0,0,NA,0,0,162,6,27,0,0,NA,NA,53,NA,NA,NA,NA,NA,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,4,2,2,0,0,96,889,9.26041666666667,51,6,0,0,NA,NA,51,NA,NA,NA,6,2,4,0,14,5,9,0,"@"
"Non-Major","@","Marshall","2016-09-10",560,62,530,8.5,10,10,1,21,NA,7,22,14,63.6,313,14.2,6,0,40,217,5.43,1,0,0,0,50,1,0,9,8,11,2,18.18,3,3,100,3,3,100,3,100,0,0,1,0,1,0.888888888888889,8,9,NA,62,36,6,8,1,25,25,0,3,10,3.33,0,4,178,44.5,10,626,62.6,3,30,2,0,NA,0,0,35,4,8.75,0,0,NA,NA,62,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,0,0,0,66,565,8.56060606060606,50,7,0,0,NA,NA,50,NA,NA,NA,7,6,1,0,13,6,7,0,"@"
"Non-Major","@","Miami (OH)","2016-09-10",599,65,397,6.1,10,10,2,22,NA,2,22,13,59.1,250,11.4,2,1,43,147,3.42,0,0,0,0,17,2,1,2,2,12,5,41.67,1,0,0,3,2,66.67,1,33.33,1,33.33,1,0.5,0,1,9,7,NA,17,12,0,5,3,35,11.67,0,0,0,0,0,2,87,43.5,4,228,57,1,25,0,0,NA,0,0,35,3,11.6666666666667,0,0,NA,NA,17,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,0,1,68,432,6.35294117647059,17,2,0,0,NA,NA,17,NA,NA,NA,2,1,1,0,8,5,3,0,"@"
"Non-Major","@","Minnesota","2016-09-10",622,76,593,7.8,16,14,1,31,NA,7,32,21,65.6,301,9.4,4,0,44,292,6.64,3,0,0,0,58,3,3,7,7,14,9,64.29,2,1,50,5,5,100,5,100,0,0,0,1,0,1,11,5,NA,58,24,18,16,2,45,22.5,0,2,7,3.5,0,1,46,46,10,620,62,5,50,3,0,NA,0,0,52,4,13,0,0,NA,NA,58,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,80,645,8.0625,58,7,0,0,NA,NA,58,NA,NA,NA,7,7,0,0,12,2,10,0,"@"
"Non-Major","@","Mississippi","2016-09-10",635,64,416,6.5,13,9,0,22,NA,5,30,22,73.3,242,8.1,4,1,34,174,5.12,1,0,0,0,38,1,1,5,5,13,10,76.92,0,0,0,5,5,100,5,100,0,0,0,1,0,1,8,3,NA,38,24,6,8,2,88,44,0,1,6,6,0,2,77,38.5,7,441,63,3,42.86,0,0,NA,0,0,94,3,31.3333333333333,0,0,NA,NA,38,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,0,0,67,510,7.61194029850746,38,5,0,0,NA,NA,38,NA,NA,NA,5,4,1,0,9,3,6,0,"@"
"Non-Major","@","North Texas","2016-09-10",697,84,450,5.4,7,18,3,28,NA,4,33,15,45.5,121,3.7,0,1,51,329,6.45,4,0,0,0,35,2,2,5,5,16,7,43.75,3,2,66.67,5,5,100,3,60,2,40,0,1,0,1,18,9,NA,41,0,24,11,3,88,29.33,0,2,25,12.5,1,4,134,33.5,8,514,64.25,4,50,0,0,NA,1,6,113,5,22.6,0,0,NA,NA,41,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,0,1,89,563,6.32584269662921,41,5,1,6,NA,NA,35,NA,NA,NA,4,4,0,0,13,6,7,1,"@"
"Non-Major","@","Northwestern","2016-09-10",710,72,277,3.8,10,4,2,16,NA,1,41,17,41.5,191,4.7,1,0,31,86,2.77,0,0,0,0,7,1,0,1,1,18,5,27.78,4,3,75,2,1,50,1,50,0,0,1,0,0,1,24,13,NA,7,6,0,1,1,30,30,0,1,-2,-2,0,7,317,45.29,2,128,64,1,50,0,0,NA,0,0,28,2,14,0,0,NA,NA,7,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,74,305,4.12162162162162,7,1,0,0,NA,NA,7,NA,NA,NA,1,1,0,0,10,9,1,0,"@"
"Non-Major","@","Rutgers","2016-09-10",780,75,516,6.9,8,18,0,26,NA,6,23,11,47.8,137,6,3,1,53,375,7.08,3,0,0,0,46,2,1,7,7,16,8,50,2,2,100,3,3,100,2,66.67,1,33.33,1,0.5,0,1,12,8,NA,52,18,18,10,3,119,39.67,1,0,0,0,0,4,171,42.75,9,550,61.11,0,0,0,0,NA,1,6,119,3,39.6666666666667,0,0,NA,NA,52,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,0,0,78,635,8.14102564102564,52,7,0,0,NA,NA,52,NA,NA,NA,7,6,1,0,14,6,8,0,"@"
"Non-Major","@","San Jose State","2016-09-10",788,78,642,8.2,8,16,4,28,NA,9,21,14,66.7,233,11.1,3,0,57,409,7.18,6,0,0,0,66,1,1,9,9,16,7,43.75,2,1,50,5,5,100,4,80,1,20,0,1,0,1,7,9,NA,66,18,36,12,4,55,13.75,0,0,0,0,0,6,192,32,11,649,59,6,54.55,0,0,NA,0,0,55,4,13.75,0,0,NA,NA,66,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,82,697,8.5,66,9,0,0,NA,NA,66,NA,NA,NA,9,9,0,0,17,7,10,0,"@"
"Non-Major","@","Southern Mississippi","2016-09-10",812,77,617,8,10,18,0,28,NA,7,29,21,72.4,246,8.5,4,1,50,369,7.38,3,0,0,0,50,0,0,8,8,14,8,57.14,4,3,75,5,4,80,4,80,0,0,0,0,0,1,8,6,NA,56,24,18,8,1,20,20,0,5,90,18,1,2,81,40.5,9,577,64.11,4,44.44,1,0,NA,1,6,110,6,18.3333333333333,0,0,NA,NA,56,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,0,1,83,727,8.75903614457831,56,8,0,0,NA,NA,56,NA,NA,NA,8,7,1,0,12,4,8,0,"@"
"Non-Major","@","Temple","2016-09-10",822,64,301,4.7,6,8,0,14,NA,5,25,11,44,124,5,3,1,39,177,4.54,2,0,0,0,38,1,1,5,5,14,7,50,2,0,0,6,5,83.33,4,66.67,1,16.67,0,1,0,1,14,7,NA,38,18,12,8,1,26,26,0,5,81,16.2,0,4,190,47.5,7,446,63.71,1,14.29,0,0,NA,0,0,107,6,17.8333333333333,0,0,NA,NA,38,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,0,2,70,408,5.82857142857143,38,5,0,0,NA,NA,38,NA,NA,NA,5,4,1,0,13,7,6,0,"@"
"Non-Major","@","Texas A&M","2016-09-10",830,87,672,7.7,14,18,3,35,NA,7,49,27,55.1,395,8.1,3,1,38,277,7.29,4,0,0,0,59,3,3,8,8,16,8,50,2,2,100,7,6,85.71,4,57.14,2,28.57,0,1,0,1,22,8,NA,67,18,24,17,1,20,20,0,2,76,38,1,2,75,37.5,12,791,65.92,8,66.67,1,0,NA,1,6,96,3,32,0,0,NA,NA,67,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,1,1,0,0,90,768,8.53333333333333,65,8,0,0,NA,NA,65,NA,NA,NA,8,6,2,0,15,4,11,0,"@"
"Non-Major","@","Toledo","2016-09-10",846,60,516,8.6,8,9,0,17,NA,5,27,13,48.1,329,12.2,4,1,33,187,5.67,1,0,0,0,39,2,1,6,6,15,8,53.33,1,1,100,2,2,100,1,50,1,50,1,0.5,0,1,14,7,NA,45,24,6,9,2,50,25,0,8,60,7.5,1,3,130,43.33,8,495,61.88,1,12.5,0,0,NA,1,6,110,10,11,0,0,NA,NA,45,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,1,1,0,0,70,626,8.94285714285714,45,6,0,0,NA,NA,45,NA,NA,NA,6,4,2,0,13,6,7,0,"@"
"Non-Major","@","Tulane","2016-09-10",850,63,449,7.1,0,20,2,22,NA,7,6,2,33.3,12,2,0,1,57,437,7.67,7,0,0,0,54,1,1,9,9,10,5,50,3,2,66.67,8,8,100,7,87.5,1,12.5,0,1,0,1,4,5,NA,66,0,42,12,4,135,33.75,1,1,0,0,0,0,0,0,11,680,61.82,4,36.36,0,0,NA,1,6,135,5,27,0,0,NA,NA,66,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,0,1,68,584,8.58823529411765,60,8,1,6,NA,NA,54,NA,NA,NA,7,7,0,0,11,2,9,1,"@"
"Non-Major","@","West Virginia","2016-09-10",869,79,624,7.9,16,11,3,30,NA,5,33,20,60.6,389,11.8,5,1,46,235,5.11,0,0,0,0,38,2,1,5,5,15,10,66.67,0,0,0,3,2,66.67,1,33.33,1,33.33,1,0.5,0,1,13,5,NA,38,30,0,8,2,38,19,0,2,17,8.5,0,4,197,49.25,7,441,63,3,42.86,0,0,NA,0,0,55,4,13.75,0,0,NA,NA,38,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,0,0,83,679,8.180723,38,5,0,0,NA,NA,38,NA,NA,NA,5,4,1,0,12,6,6,0,"@"
