"Team","X","Opponent","Date","Game.ID","Off.Plays","Off.Tot.Yds","Off.Tot.Avg","Off.Pass","Off.Rush","Off.Pen","Off.Tot","Off.Fum","Off.Tot.TD","Off.Pass.Att","Off.Cmp","Off.Pct","Off.Pass.Yds","Off.Pass.Avg","Off.Pass.TD","Off.Int","Off.Rush.Att","Off.Rush.Yds","Off.Rush.Avg","Off.Rush.TD","Off.X.2PM","Off.X.2PM.Pass","Off.X.2PM.Rush","Off.Points","Off.FGA","Off.FGM","Off.XPA","Off.XPM","Off.X3rdDown..Attempts","Off.X3rdDown..Conversions","Off.X3rdDown..Conversion..","Off.X4thDown..Attempts","Off.X4thDown..Conversions","Off.X4thDown..Conversion..","Off.RedZone..Attempts","Off.RedZone..Scores","Off.RedZone..Score..","Off.RedZone..TD","Off.RedZone..TD..","Off.RedZone..FG","Off.RedZone..FG..","Off.FGF","Off.FG.","Off.XPF","Off.XP.","Off.Incmp","Off.X3rdDown..Failed","Off.Tot.TO","Off.Points.Team","Off.Pass.Pts","Off.Rush.Pts","Off.Kicking.Pts","Off.ST.KickRet.Ret","Off.ST.KickRet.Yds","Off.ST.KickRet.Avg","Off.ST.KickRet.TD","Off.ST.PuntRet.Ret","Off.ST.PuntRet.Yds","Off.ST.PuntRet.Avg","Off.ST.PuntRet.TD","Off.ST.Punting.Punts","Off.ST.Punting.Yds","Off.ST.Punting.Avg","Off.ST.Kickoff.No","Off.ST.Kickoff.Yds","Off.ST.Kickoff.Avg","Off.ST.Kickoff.Touchbacks","Off.ST.Kickoff.Touchbacks..","Off.ST.Kickoff.OutOfBounds","Off.ST.Kickoff.Onside","Off.ST.Tot.TO","Off.ST.Return.TD","Off.ST.Return.Points","Off.ST.Return.Yds","Off.ST.Return.Ret","Off.ST.Return.Avg","Def.FGR.TD","Def.Sfty","Def.QB.Hurries","Def.KicksPunts.Blocked","Def.Points.Team","Def.Tackles.Solo","Def.Tackles.Ast","Def.Tackles.Tot","Def.Tackles.Loss","Def.Tackles.Sk","Def.Int.Int","Def.Int.Yds","Def.Int.Avg","Def.Int.TD","Def.Int.PD","Def.Fumbles.FR","Def.Fumbles.Yds","Def.Fumbles.TD","Def.Fumbles.FF","Def.Tot.Yds","Def.Tot.TD","Def.Tot.Pts","Def.Tot.TO","Def.ST.KicksPunts.Blocked","Def.ST.Fumbles.TD","Def.ST.Receiving.TD","Def.ST.Receiving.Pts","Off_w_ST.Tot.TO","Off_w_ST.Fum","Off_w_ST.Int","Def_w_ST.Tot.Fumbles.TD","Off.X4thDown..Failed","Off_w_ST.Plays","Off_w_ST.Yds","Off_w_ST.Yds.Avg","Off_w_ST.Pts","Off_w_ST.TD","Def_w_ST.TD","Def_w_ST.Pts","Def_w_ST.Yds","Off.Minus.Def.Points.Margin","Off_w_ST.Minus.Def_w_ST.Points.Margin","Off.Minus.Def.Yds.Margin","Off_w_ST.Minus.Def_w_ST.Yds.Margin","Off.Minus.Def.TD.Margin","Off_w_ST.Minus.Def_w_ST.TD.Margin","Off_w_ST.TD.TO.Diff","Off_w_ST.Tot.TO.NonScoring","Off.TD.FR.by.Off","No.Possessions","No.Empty.Possessions","No.Scoring.Possessions","No.Negative.Possessions","Homefield"
"Alabama","@","Mississippi State","2009-11-14",47,58,444,7.7,5,12,0,17,0,4,18,13,72.2,192,10.7,2,0,40,252,6.3,2,0,0,0,31,1,1,4,4,11,4,36.36,1,0,0,1,1,100,1,100,0,0,0,1,0,1,5,7,0,31,12,12,7,2,70,35,0,1,0,0,0,5,206,41.2,6,384,64,0,0,0,0,0,0,0,70,3,23.3333333333333,0,0,3,0,31,35,30,65,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61,514,8.42622950819672,31,4,0,0,0,31,31,444,514,4,4,4,0,0,11,6,5,0,"@"
"Alabama","","Non-Major","2009-11-21",48,72,422,5.9,4,22,0,26,NA,5,16,10,62.5,109,6.8,1,0,56,313,5.59,4,0,0,0,39,2,1,6,6,11,5,45.45,2,1,50,4,3,75,2,50,1,25,1,0.5,0,1,6,6,NA,45,6,24,9,1,12,12,0,2,68,34,1,2,78,39,8,538,67.25,2,25,0,0,NA,1,6,80,3,26.6666666666667,0,0,NA,NA,45,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,75,502,6.69333333333333,45,6,0,0,NA,NA,45,NA,NA,NA,6,6,0,0,11,4,7,0,""
"Alabama","@","Auburn","2009-11-27",49,67,291,4.3,13,3,1,17,0,3,32,21,65.6,218,6.8,2,0,35,73,2.09,1,0,0,0,26,3,2,2,2,14,5,35.71,1,0,0,4,4,100,2,50,2,50,1,0.666666666666667,0,1,11,9,0,26,12,6,8,1,46,46,0,2,67,33.5,0,5,226,45.2,6,354,59,1,16.67,1,0,0,0,0,113,3,37.6666666666667,0,0,10,0,26,43,24,67,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70,404,5.77142857142857,26,3,0,0,0,26,26,291,404,3,3,3,0,0,12,7,5,0,"@"
"Alabama","N","Florida","2009-12-05",50,71,490,6.9,10,14,2,26,0,4,18,12,66.7,239,13.3,1,0,53,251,4.74,3,0,0,0,32,2,2,3,2,15,11,73.33,0,0,0,6,5,83.33,4,66.67,1,16.67,0,1,1,0.666666666666667,6,4,0,32,6,18,8,3,79,26.33,0,1,8,8,0,2,83,41.5,7,478,68.29,1,14.29,0,0,0,0,0,87,4,21.75,0,0,4,0,32,45,30,75,4,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,577,7.69333333333333,32,4,0,0,0,32,32,490,577,4,4,4,0,0,8,2,6,0,"N"
"Alabama","N","Texas","2010-01-07",51,63,263,4.2,3,10,3,16,0,4,12,6,50,58,4.8,0,1,51,205,4.02,4,0,0,0,31,2,1,5,4,12,2,16.67,1,0,0,4,4,100,3,75,1,25,1,0.5,1,0.8,6,10,1,37,0,24,7,3,19,6.33,0,3,19,6.33,0,7,261,37.29,7,415,59.29,1,14.29,0,0,1,0,0,38,6,6.33333333333333,0,0,0,0,37,45,22,67,7,5,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,1,69,301,4.36231884057971,31,4,0,0,0,31,31,263,301,4,4,2,2,0,16,11,5,0,"N"
"Alabama-Birmingham","","Rice","2009-09-05",26,55,516,9.4,9,11,0,20,0,6,16,12,75,221,13.8,2,0,39,295,7.56,4,0,0,0,44,1,1,6,5,7,3,42.86,0,0,0,5,5,100,4,80,1,20,0,1,1,0.833333333333333,4,4,0,44,12,24,8,4,97,24.25,0,2,-2,-1,0,3,96,32,8,504,63,0,0,0,0,2,0,0,95,6,15.8333333333333,0,0,0,1,44,29,34,63,3,2,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,2,2,0,0,0,61,611,10.016393442623,44,6,0,0,0,44,44,516,611,6,6,4,2,0,12,5,7,0,""
"Alabama-Birmingham","","Southern Methodist","2009-09-12",27,71,448,6.3,13,7,0,20,0,4,37,18,48.6,226,6.1,2,4,34,222,6.53,2,0,0,0,27,0,0,4,3,13,6,46.15,0,0,0,4,3,75,3,75,0,0,0,0,1,0.75,19,7,4,33,12,12,3,4,102,25.5,0,2,27,13.5,0,6,254,42.33,6,347,57.83,0,0,2,0,1,0,0,129,6,21.5,0,0,0,1,33,34,32,66,6,2,4,47,47,0,7,0,0,0,2,47,0,0,4,1,0,0,0,5,1,4,0,0,77,577,7.49350649350649,27,4,0,0,47,27,27,401,530,4,4,-1,5,0,15,11,4,0,""
"Alabama-Birmingham","@","Troy","2009-09-19",28,64,285,4.5,6,9,3,18,0,1,29,15,51.7,109,3.8,1,1,35,176,5.03,0,1,1,0,14,2,2,0,0,15,6,40,1,0,0,3,3,100,1,33.33,2,66.67,0,1,0,0,14,9,1,14,8,0,6,3,71,23.67,0,1,0,0,0,6,275,45.83,4,220,55,0,0,0,0,0,0,0,71,4,17.75,0,0,0,0,14,36,30,66,5,1,1,0,0,0,5,0,0,0,2,0,0,0,1,0,0,0,0,1,0,1,0,1,68,356,5.23529411764706,14,1,0,0,0,14,14,285,356,1,1,0,1,0,11,8,3,0,"@"
"Alabama-Birmingham","@","Texas A&M","2009-09-26",29,60,303,5.1,3,9,1,13,0,2,25,9,36,74,3,0,0,35,229,6.54,2,0,0,0,19,3,2,1,1,14,3,21.43,0,0,0,4,3,75,1,25,2,50,1,0.666666666666667,0,1,16,11,0,19,0,12,7,8,124,15.5,0,0,0,0,0,8,331,41.38,4,222,55.5,0,0,0,1,0,0,0,124,8,15.5,0,0,0,0,19,33,30,63,7,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,427,6.27941176470588,19,2,0,0,0,19,19,303,427,2,2,2,0,0,13,9,4,0,"@"
"Alabama-Birmingham","","Southern Mississippi","2009-10-01",30,60,245,4.1,2,10,2,14,0,2,13,6,46.2,23,1.8,1,0,47,222,4.72,1,0,0,0,24,3,3,3,3,15,5,33.33,0,0,0,3,3,100,1,33.33,2,66.67,0,1,0,1,7,10,0,30,6,6,12,3,55,18.33,0,1,11,11,0,7,299,42.71,7,417,59.57,0,0,0,0,0,0,0,66,4,16.5,0,0,0,0,30,45,18,63,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,311,4.859375,24,2,0,0,0,24,24,245,311,2,2,2,0,0,12,7,5,0,""
"Alabama-Birmingham","@","Mississippi","2009-10-17",31,61,351,5.8,4,14,0,18,0,1,21,12,57.1,121,5.8,0,1,40,230,5.75,1,0,0,0,13,3,2,1,1,11,3,27.27,0,0,0,4,3,75,1,25,2,50,1,0.666666666666667,0,1,9,8,1,13,0,6,7,5,143,28.6,0,0,0,0,0,6,242,40.33,3,190,63.33,0,0,0,0,0,0,0,143,5,28.6,0,0,1,0,13,37,36,73,8,3,1,18,18,0,4,0,0,0,0,18,0,0,1,0,0,0,0,1,0,1,0,0,66,494,7.48484848484848,13,1,0,0,18,13,13,333,476,1,1,0,1,0,11,8,3,0,"@"
"Alabama-Birmingham","@","Marshall","2009-10-24",32,61,432,7.1,9,7,0,16,0,1,27,16,59.3,200,7.4,1,0,34,232,6.82,0,0,0,0,7,1,0,1,1,12,2,16.67,3,0,0,2,1,50,1,50,0,0,1,0,0,1,11,10,0,7,6,0,1,6,109,18.17,0,2,14,7,0,6,271,45.17,2,87,43.5,0,0,0,0,0,0,0,123,8,15.375,0,0,3,0,7,27,56,83,6,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,69,555,8.04347826086956,7,1,0,0,0,7,7,432,555,1,1,1,0,0,11,10,1,0,"@"
"Alabama-Birmingham","@","Texas-El Paso","2009-10-31",33,57,375,6.6,6,11,1,18,0,4,16,9,56.3,141,8.8,3,0,41,234,5.71,1,0,0,0,32,2,1,5,5,10,4,40,1,0,0,3,2,66.67,2,66.67,0,0,1,0.5,0,1,7,6,0,38,18,6,8,2,56,28,0,0,0,0,0,3,143,47.67,6,350,58.33,0,0,0,0,0,0,0,56,2,28,0,0,2,0,38,18,58,76,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59,431,7.30508474576271,32,4,0,0,0,32,32,375,431,4,4,4,0,0,10,5,5,0,"@"
"Alabama-Birmingham","","Florida Atlantic","2009-11-07",34,54,622,11.5,12,11,1,24,0,8,19,14,73.7,292,15.4,4,0,35,330,9.43,4,0,0,0,56,0,0,8,8,6,4,66.67,0,0,0,3,3,100,3,100,0,0,0,0,0,1,5,2,0,56,24,24,8,3,90,30,0,1,3,3,0,2,96,48,9,515,57.22,0,0,0,0,0,0,0,93,4,23.25,0,0,0,0,56,36,16,52,5,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,58,715,12.3275862068966,56,8,0,0,0,56,56,622,715,8,8,8,0,0,10,2,8,0,""
"Alabama-Birmingham","@","Memphis","2009-11-14",35,68,487,7.2,14,7,1,22,0,4,26,19,73.1,376,14.5,3,0,42,111,2.64,1,0,0,0,31,1,1,4,4,12,4,33.33,0,0,0,3,3,100,2,66.67,1,33.33,0,1,0,1,7,8,0,31,18,6,7,4,66,16.5,0,2,7,3.5,0,6,192,32,6,314,52.33,0,0,0,0,1,0,0,73,6,12.1666666666667,0,0,1,1,31,47,11,58,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,74,560,7.56756756756757,31,4,0,0,0,31,31,487,560,4,4,3,1,0,12,7,5,0,"@"
"Alabama-Birmingham","@","East Carolina","2009-11-21",36,76,520,6.8,8,16,0,24,0,2,27,19,70.4,247,9.1,2,1,49,273,5.57,0,1,0,1,21,4,2,1,1,14,7,50,2,0,0,5,4,80,2,40,2,40,2,0.5,0,1,8,7,1,21,12,2,7,6,107,17.83,0,0,0,0,0,1,43,43,4,225,56.25,0,0,0,1,1,0,0,107,6,17.8333333333333,0,0,1,0,21,39,62,101,8,4,1,89,89,0,2,0,0,0,1,89,0,0,1,0,0,0,0,2,1,1,0,2,82,627,7.64634146341463,21,2,0,0,89,21,21,431,538,2,2,0,2,0,11,7,4,0,"@"
"Alabama-Birmingham","","Central Florida","2009-11-28",37,67,527,7.9,13,8,1,22,0,4,35,20,57.1,322,9.2,3,1,32,205,6.41,1,0,0,0,27,1,0,4,3,12,5,41.67,3,0,0,2,1,50,1,50,0,0,1,0,1,0.75,15,7,1,27,18,6,3,4,58,14.5,0,2,-1,-0.5,0,3,128,42.67,4,247,61.75,0,0,0,1,0,0,0,57,6,9.5,0,0,0,1,27,33,36,69,5,3,1,8,8,0,7,0,0,0,0,8,0,0,1,1,0,0,0,1,0,1,0,3,73,584,8,27,4,0,0,8,27,27,519,576,4,4,3,1,0,12,8,4,0,""
"Arizona","","Central Michigan","2009-09-05",64,76,448,5.9,9,15,0,24,0,1,30,19,63.3,202,6.7,0,1,46,246,5.35,1,0,0,0,19,5,4,1,1,16,6,37.5,0,0,0,5,4,80,1,20,3,60,1,0.8,0,1,11,10,1,19,0,6,13,2,64,32,0,0,0,0,0,3,123,41,6,352,58.67,0,0,0,0,1,0,0,64,2,32,0,0,0,0,19,54,14,68,4,1,1,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,0,2,1,1,0,0,78,512,6.56410256410256,19,1,0,0,0,19,19,448,512,1,1,-1,2,0,11,6,5,0,""
"Arizona","","Non-Major","2009-09-12",65,75,559,7.5,11,16,0,27,NA,5,28,20,71.4,194,6.9,2,1,47,365,7.77,3,0,0,0,34,1,0,5,4,13,8,61.54,4,3,75,5,3,60,3,60,0,0,1,0,1,0.8,8,5,NA,34,12,18,4,3,84,28,0,0,0,0,0,0,0,0,6,403,67.17,3,50,0,0,NA,0,0,84,3,28,0,0,NA,NA,34,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,1,1,0,1,78,643,8.24358974358974,34,5,0,0,NA,NA,34,NA,NA,NA,5,3,2,0,9,4,5,0,""
"Arizona","@","Iowa","2009-09-19",66,51,253,5,4,3,1,8,0,1,26,10,38.5,105,4,1,1,25,148,5.92,0,0,0,0,11,1,1,2,2,12,2,16.67,3,2,66.67,2,2,100,1,50,1,50,0,1,0,1,16,10,1,17,6,0,5,6,146,24.33,0,1,4,4,0,6,229,38.17,3,188,62.67,0,0,0,1,0,0,0,150,7,21.4285714285714,0,0,4,0,17,19,40,59,5,2,1,41,41,0,6,0,0,0,1,41,0,0,1,0,0,0,0,1,0,1,0,1,58,403,6.94827586206897,11,1,0,0,41,11,11,212,362,1,1,0,1,0,10,8,2,0,"@"
"Arizona","@","Oregon State","2009-09-26",67,67,388,5.8,13,8,4,25,0,5,34,25,73.5,254,7.5,3,0,33,134,4.06,2,0,0,0,35,0,0,5,5,11,5,45.45,1,0,0,5,5,100,5,100,0,0,0,0,0,1,9,6,0,37,18,12,5,2,44,22,0,0,0,0,0,5,225,45,6,363,60.5,1,16.67,0,0,0,0,0,44,2,22,0,0,0,0,37,29,44,73,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69,432,6.26086956521739,35,5,0,0,0,35,35,388,432,5,5,5,0,0,11,6,5,0,"@"
"Arizona","@","Washington","2009-10-10",68,83,461,5.6,18,6,2,26,0,3,53,39,73.6,384,7.2,1,2,30,77,2.57,2,0,0,0,33,4,4,3,3,16,8,50,2,0,0,8,7,87.5,3,37.5,4,50,0,1,0,1,14,8,2,33,6,12,15,6,140,23.33,0,2,-5,-2.5,0,1,44,44,8,419,52.38,0,0,0,0,0,0,0,135,8,16.875,0,0,0,0,33,65,12,77,6,1,2,69,69,1,4,0,0,0,1,69,1,6,2,0,0,0,0,2,0,2,0,2,91,596,6.54945054945055,33,3,1,6,69,27,27,392,527,2,2,1,1,0,12,5,7,1,"@"
"Arizona","","Stanford","2009-10-17",69,66,553,8.4,17,4,2,23,0,5,52,40,76.9,415,8,3,0,14,138,9.86,2,0,0,0,37,1,1,5,4,10,5,50,1,1,100,3,3,100,2,66.67,1,33.33,0,1,1,0.8,12,5,0,43,18,12,7,4,102,25.5,0,0,0,0,0,3,124,41.33,8,530,66.25,0,0,0,0,2,0,0,102,4,25.5,0,0,0,1,43,43,8,51,1,0,0,0,0,0,6,0,0,0,1,0,0,0,0,1,0,0,0,2,2,0,0,0,70,655,9.35714285714286,37,5,0,0,0,37,37,553,655,5,5,3,2,0,11,5,6,0,""
"Arizona","","UCLA","2009-10-24",70,81,456,5.6,13,14,0,27,1,4,35,22,62.9,247,7.1,2,3,46,209,4.54,2,0,0,0,27,1,0,4,3,16,9,56.25,1,1,100,4,2,50,2,50,0,0,1,0,1,0.75,13,7,4,27,12,12,3,3,58,19.33,0,0,0,0,0,3,129,43,5,351,70.2,1,20,0,0,1,0,0,58,3,19.3333333333333,0,0,0,1,27,55,16,71,7,0,3,40,20,0,3,1,28,1,2,68,1,6,4,1,0,0,0,5,2,3,1,0,84,514,6.11904761904762,27,4,1,6,68,21,21,388,446,3,3,-1,4,0,13,9,4,1,""
"Arizona","","Washington State","2009-11-07",71,78,471,6,7,18,2,27,0,4,24,15,62.5,177,7.4,1,0,54,294,5.44,3,0,0,0,36,2,2,6,6,14,9,64.29,3,1,33.33,6,5,83.33,3,50,2,33.33,0,1,0,1,9,5,0,48,6,18,12,2,131,65.5,1,3,115,38.33,1,0,0,0,9,620,68.89,6,66.67,0,0,0,2,12,246,5,49.2,0,0,0,0,48,53,22,75,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,83,717,8.63855421686747,48,6,0,0,0,36,48,471,717,4,6,6,0,0,10,2,8,0,""
"Arizona","@","California","2009-11-14",72,69,274,4,11,4,3,18,0,2,41,25,61,201,4.9,1,1,28,73,2.61,1,0,0,0,16,1,1,1,1,13,3,23.08,2,0,0,3,3,100,2,66.67,1,33.33,0,1,0,1,16,10,1,16,6,6,4,6,142,23.67,0,1,1,1,0,6,216,36,4,218,54.5,0,0,0,0,1,0,0,143,7,20.4285714285714,0,0,1,0,16,35,36,71,5,3,1,14,14,0,6,0,0,0,1,14,0,0,1,0,0,0,0,2,1,1,0,2,76,417,5.48684210526316,16,2,0,0,14,16,16,260,403,2,2,0,2,0,13,10,3,0,"@"
"Arizona","","Oregon","2009-11-21",73,82,441,5.4,11,7,4,22,0,5,47,30,63.8,314,6.7,4,1,35,127,3.63,1,0,0,0,41,3,2,5,5,17,8,47.06,0,0,0,6,4,66.67,4,66.67,0,0,1,0.666666666666667,0,1,17,9,1,41,24,6,11,6,121,20.17,0,4,44,11,0,6,247,41.17,5,321,64.2,0,0,0,0,1,0,0,165,10,16.5,0,0,0,0,41,54,16,70,5,3,1,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,2,1,1,0,0,92,606,6.58695652173913,41,5,0,0,0,41,41,441,606,5,5,3,2,0,16,9,7,0,""
"Arizona","@","Arizona State","2009-11-28",63,66,265,4,8,4,1,13,0,1,43,24,55.8,148,3.4,0,0,23,117,5.09,1,0,0,0,14,3,2,2,2,16,2,12.5,2,1,50,3,2,66.67,0,0,2,66.67,1,0.666666666666667,0,1,19,14,0,20,0,6,8,4,76,19,0,4,87,21.75,1,9,426,47.33,4,261,65.25,0,0,1,0,0,1,6,163,8,20.375,0,0,0,0,20,38,22,60,4,1,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,74,428,5.78378378378378,20,2,0,0,0,14,20,265,428,1,2,2,0,0,15,11,4,0,"@"
"Arizona","@","Southern California","2009-12-05",74,69,321,4.7,11,6,0,17,0,3,40,22,55,239,6,2,1,29,82,2.83,1,0,0,0,21,0,0,3,3,17,9,52.94,2,1,50,3,2,66.67,2,66.67,0,0,0,0,0,1,18,8,1,21,12,6,3,2,64,32,0,0,0,0,0,6,226,37.67,4,257,64.25,0,0,1,0,0,0,0,64,2,32,0,0,0,0,21,24,38,62,1,0,1,4,4,0,9,0,0,0,0,4,0,0,1,0,0,0,0,1,0,1,0,1,71,385,5.42253521126761,21,3,0,0,4,21,21,317,381,3,3,2,1,0,11,8,3,0,"@"
"Arizona","N","Nebraska","2009-12-30",75,51,109,2.1,2,3,1,6,0,0,31,10,32.3,46,1.5,0,1,20,63,3.15,0,0,0,0,0,0,0,0,0,15,3,20,2,1,50,1,0,0,0,0,0,0,0,0,0,0,21,12,1,0,0,0,0,7,148,21.14,0,1,-1,-1,0,9,374,41.56,1,65,65,0,0,0,0,0,0,0,147,8,18.375,0,0,0,0,0,32,10,42,4,2,1,37,37,0,5,0,0,0,1,37,0,0,1,0,0,0,0,1,0,1,0,1,59,256,4.33898305084746,0,0,0,0,37,0,0,72,219,0,0,-1,1,0,11,11,0,0,"N"
"Arizona State","","Non-Major","2009-09-05",52,69,407,5.9,9,9,2,20,NA,4,30,17,56.7,208,6.9,1,0,39,199,5.1,3,0,0,0,44,6,5,5,5,14,4,28.57,2,2,100,10,8,80,3,30,5,50,1,0.833333333333333,0,1,13,10,NA,50,6,18,20,2,70,35,0,4,42,10.5,0,2,69,34.5,10,686,68.6,2,20,0,0,NA,0,0,112,6,18.6666666666667,0,0,NA,NA,50,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,75,519,6.92,44,4,0,0,NA,NA,44,NA,NA,NA,4,4,0,0,12,3,9,0,""
"Arizona State","","Louisiana-Monroe","2009-09-19",53,67,327,4.9,8,6,1,15,0,4,33,19,57.6,220,6.7,1,0,34,118,3.47,3,0,0,0,32,1,1,5,5,15,7,46.67,1,0,0,5,5,100,4,80,1,20,0,1,0,1,14,8,0,38,6,18,8,2,133,66.5,1,3,32,10.67,0,5,231,46.2,7,411,58.71,0,0,0,0,0,1,6,165,5,33,0,0,0,0,38,46,12,58,5,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72,492,6.83333333333333,38,5,0,0,0,32,38,327,492,4,5,5,0,0,12,6,6,0,""
"Arizona State","@","Georgia","2009-09-26",54,60,204,3.4,6,5,3,14,0,1,32,10,31.3,116,3.6,1,1,28,88,3.14,0,0,0,0,11,2,1,2,2,13,4,30.77,0,0,0,3,2,66.67,1,33.33,1,33.33,1,0.5,0,1,22,9,1,17,6,0,5,3,51,17,0,2,29,14.5,0,7,293,41.86,4,210,52.5,0,0,1,0,0,0,0,80,5,16,0,0,0,1,17,28,26,54,9,1,1,0,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,65,284,4.36923076923077,11,1,0,0,0,11,11,204,284,1,1,0,1,0,11,9,2,0,"@"
"Arizona State","","Oregon State","2009-10-03",55,89,406,4.6,20,4,2,26,0,2,58,32,55.2,338,5.8,1,1,31,68,2.19,1,0,0,0,17,1,1,2,2,18,4,22.22,7,5,71.43,4,3,75,2,50,1,25,0,1,0,1,26,14,1,17,6,6,5,5,73,14.6,0,1,14,14,0,5,267,53.4,4,218,54.5,0,0,2,0,1,0,0,87,6,14.5,0,0,0,0,17,56,10,66,6,1,1,0,0,0,5,0,0,0,2,0,0,0,1,0,0,0,0,2,1,1,0,2,95,493,5.18947368421053,17,2,0,0,0,17,17,406,493,2,2,0,2,0,12,9,3,0,""
"Arizona State","@","Washington State","2009-10-10",56,70,410,5.9,7,14,1,22,1,4,33,22,66.7,190,5.8,1,3,37,220,5.95,3,1,1,0,27,0,0,3,1,12,3,25,2,1,50,5,4,80,4,80,0,0,0,0,2,0.333333333333333,11,9,4,27,8,18,1,3,33,11,0,5,30,6,0,5,244,48.8,5,284,56.8,0,0,0,0,2,0,0,63,8,7.875,0,0,2,1,27,49,26,75,5,1,3,50,50,0,6,1,7,0,2,57,0,0,4,1,0,0,0,6,3,3,0,1,78,473,6.06410256410256,27,4,0,0,57,27,27,353,416,4,4,-2,6,0,16,12,4,0,"@"
"Arizona State","","Washington","2009-10-17",57,63,464,7.4,12,7,5,24,0,3,36,22,61.1,295,8.2,2,0,27,169,6.26,1,0,0,0,24,3,1,3,3,12,5,41.67,0,0,0,4,2,50,1,25,1,25,2,0.333333333333333,0,1,14,7,0,24,12,6,6,2,34,17,0,2,10,5,0,4,175,43.75,5,304,60.8,1,20,0,0,1,0,0,44,4,11,0,0,0,0,24,44,10,54,7,3,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,67,508,7.58208955223881,24,3,0,0,0,24,24,464,508,3,3,2,1,0,11,7,4,0,""
"Arizona State","@","Stanford","2009-10-24",58,55,290,5.3,8,6,1,15,0,2,30,13,43.3,161,5.4,2,0,25,129,5.16,0,0,0,0,14,0,0,2,2,11,3,27.27,2,0,0,1,1,100,1,100,0,0,0,0,0,1,17,8,0,14,12,0,2,7,140,20,0,1,-4,-4,0,6,258,43,3,182,60.67,0,0,0,0,1,0,0,136,8,17,0,0,0,0,14,32,18,50,3,2,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2,63,426,6.76190476190476,14,2,0,0,0,14,14,290,426,2,2,1,1,0,11,9,2,0,"@"
"Arizona State","","California","2009-10-31",59,56,329,5.9,9,4,2,15,0,3,30,17,56.7,247,8.2,2,2,26,82,3.15,1,0,0,0,21,0,0,3,3,12,4,33.33,1,0,0,3,2,66.67,2,66.67,0,0,0,0,0,1,13,8,2,21,12,6,3,5,110,22,0,2,26,13,0,7,330,47.14,4,245,61.25,0,0,0,0,1,0,0,136,7,19.4285714285714,0,0,0,0,21,38,12,50,1,0,2,38,38,0,6,0,0,0,1,38,0,0,2,0,0,0,0,3,1,2,0,1,63,465,7.38095238095238,21,3,0,0,38,21,21,291,427,3,3,0,3,0,14,11,3,0,""
"Arizona State","","Southern California","2009-11-07",60,83,347,4.2,13,7,3,23,1,1,50,23,46,266,5.3,1,3,33,81,2.45,0,0,0,0,9,1,1,1,0,18,5,27.78,3,2,66.67,2,1,50,0,0,1,50,0,1,1,0,27,13,4,9,6,0,3,3,77,25.67,0,2,7,3.5,0,8,328,41,3,184,61.33,0,0,0,0,0,0,0,84,5,16.8,0,0,0,1,9,56,10,66,6,3,3,67,39.5,1,8,1,4,0,3,71,1,6,4,1,0,0,0,4,1,3,0,1,88,431,4.89772727272727,9,1,1,6,71,3,3,276,360,0,0,-3,3,0,15,13,2,1,""
